overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,relevance_score,packing/outter appearance/shipping,health/ingredient,pricing/volume/quality,Cooking/how to use,Taste/texture,mentioned irrelavant info?
5,TRUE,"05 25, 2017",A3EFXQDVIBVFV6,B01D5GA2IK,Cynthia Roderick,Amazingly fresh. Definitely worth the money to buy organic. What a taste difference. So delicious.,Five Stars,1495670400,,2,0,0,0,0,1,0
5,TRUE,"05 28, 2014",A2FN6HMXG463SQ,B003OGKCDC,lulu,Love the taste of this oil and would recommend it to everyone. Use it all the time to fry foods and I eat a spoon full very often.,Nature's Way Extra Virgin Organic Coconut Oil,1401235200,,2,0,0,0,0,1,0
5,TRUE,"01 07, 2015",A3PHNTKFETIG55,B005CV7WJE,Dex,The absolute best tasting blueberry treat in the universe!,Wow this is fantastic!,1420588800,,1,0,0,0,0,0,0
5,TRUE,"05 01, 2014",A1Y2BFA44KKRG4,B00BLPVFJ8,df,It has the lowest sodium content of the other turkey jerkeys I have found. It does have a sweet taste which some may find unappealing but I love it.  I use it sparingly as a snack.  It is a bit pricey but ordering online (in bulk) is less expensive than buying it at discount brick and mortar stores.,Love This Snack,1398902400,11,4,0,1,-1,0,1,0
5,TRUE,"03 18, 2017",A2EN4BTAUKD9FH,B00RH6KETM,ritken,Very fine product!!  I use it every day.  I thought i knew what cinnamon was and then I found this.  I will never buy 'store' cinnamon again.....  This is REAL cinnamon for sure.,Best cinnamon EVER,1489795200,,2,0,1,0,0,0,0
5,TRUE,"12 17, 2016",A34X9FNKD42300,B00LPES804,Elsie,fine,Five Stars,1481932800,,,,,,,,
3,TRUE,"07 21, 2016",A371LROPFLOOMT,B00IMS81S0,Amazon Customer,I gave this item 3 stars because it lacks the lemon true flavor. I have ordered several spices and herbs but this failed in flavor for me. I did like the fact that it was not salty. Need more lemon flavor. I detected a little garlic flavor also.,I did like the fact that it was not salty,1469059200,,3,0,0,0,0,1,0
5,TRUE,"06 05, 2013",A2IZJSWMXEJS9P,B006J1FBLM,frownyface,"Yes, they taste and feel just like the real sugar variety.
Yes, if you overdo it your bowels will pay.

I assume the limit will be different for everyone; it was about 12 gummies for me before I'd have to find a toilet. Luckily, that is more than enough to satisfy my gummy craving!",Moderation is key,1370390400,11,2,0,-1,0,0,1,0
4,TRUE,"02 02, 2017",ABCLYQZU3Q9S1,B000HDMXGO,0ArmoredSoul0,"These have been a long time favorite treat of mine that has also become something of a medicinal staple. The rich, tangy ginger is almost spicy, very much like a ginger tea but longer lasting, and when nausea strikes, these chews are an immediate choice to help out.
However, it is a very strong natural ginger flavor, one my dad doesn't particularly like and several of my friends find too intense, so if you're not already a fan of ginger, see if you can get a smaller bag to try first before diving in.","Delicious, but Intense",1485993600,,4,0,-1,0,0,-1,0
5,TRUE,"11 1, 2015",A2C6G3WQRD3FWZ,B00C93K5C4,Jan E. Smith,Very tastey popping corn.  We separated this out and froze most of it - also gave a gallon of it away.  Pops well in our hot air popper.,Good stuff,1446336000,,2,0,0,0,0,1,0
1,TRUE,"11 27, 2015",A1WYZFG8DBCQHZ,B000VK6FPS,Andrea,Tastes awful!!,One Star,1448582400,,1,0,0,0,0,-1,0
1,TRUE,"01 27, 2014",A2CTU5FFT8T902,B000KHIYNI,Karen R. Wintman,Just drink coconut water if you need hydration...not natural product and basically sucky. Threw it away. Nay nay nay nay!,Not so good,1390780800,,2,0,-1,0,0,-1,0
4,TRUE,"01 18, 2016",A2EUV7DLI6744S,B00FLXP9MU,Reba,Best decaf on the market!,Luv this cupa joe,1453075200,,1,0,0,0,0,0,0
5,TRUE,"05 20, 2013",A2LYW9WITP27TN,B005JXDX5M,Lisa Bates,I put the Thai Dyed peanuts in my stir fry and it takes the flavor to a whole new level!!,Love these in my stir-fry!,1369008000,,2,0,0,0,1,1,0
5,TRUE,"07 31, 2017",AUZASOWGIS1DB,B007HSBUR0,Sarah C,"love this coffee. rich, smooth and delicious.",great kona!,1501459200,,2,0,0,0,0,1,0
5,TRUE,"01 26, 2016",A16QDA68X6PXVL,B011GGBLAO,WilliamRoberts2016,Are you kidding me?....its D&D!!,Five Stars,1453766400,,1,0,0,0,0,0,0
4,TRUE,"09 09, 2015",A198PSM5XBRRE6,B000YN2GVY,Erica Allen,Good Product.,Good Product.,1441756800,,1,0,0,0,0,0,0
1,TRUE,"12 5, 2015",A305JYOSG40BHZ,B002C08SS2,Dustman,You receive enough starter to make two batches...neither one worked...,NOTOK2BUY,1449273600,,1,0,0,0,0,0,0
5,TRUE,"10 26, 2015",A200W3BY5U44TH,B007JSECVO,Mitchel Downey,Product was as described and these Caveman bars are great! Bars were delivered on time and in excellent condition as you would expect from any retailer.  Will order again.,Excellent,1445817600,,2,1,0,0,0,0,0
5,TRUE,"01 22, 2016",ABWZ9TJKJLJ5G,B00018ZVSC,Gina PB,"This is one of the best consistent escargot products out there.  Very good size, excellent mouth feel with that lovely loamy flavour that real escargot have. I have made them Burgundy, in mushroom caps and just with garlic butter on toast points. Every can they are great quality and flavor. I like this size for convenience at holidays but they never last very long because they are so GOOD! Don't worry about this one, it will arrive on time and as promised.",Bon Appetit!,1453420800,7,4,1,,,,,
1,TRUE,"07 16, 2015",A1T23Y2BK0BEB,B00LPF63DW,STEPHANIE KAUFSTEIN,many of the chocolates were inedible because they were discolored and looked like they were in the package for ages,Five Stars,1437004800,2,3,0,0,0,0,-1,0
5,TRUE,"06 29, 2014",A2UM728RTJFAU5,B00474ASJI,Alyssa Nichols,This coffee is one of my favorites! If you like light-medium roast coffees this blend is fantastic! Not bitter and goes well with all flavored creamers!,Love this coffee!,1404000000,,2,0,0,0,0,1,0
1,TRUE,"02 06, 2018",A2216GWGW702D7,B000WY96Q8,MistressElvira,"Tastes terrible! I love ANY kind of icing, but this stuff is just aweful. One spoonful of this is enough to deter me from sweets forever! Other reviewers are right in that it tastes like lard. The only way I'd recommend is if you are planning on not eating it (practicing piping maybe?).",Tastes terrible!,1517875200,4,3,0,0,0,0,-1,0
5,TRUE,"04 22, 2017",A3PM1KF2EOMVZ4,B00CYS37K6,Maria,Love it,Five Stars,1492819200,,1,0,0,0,0,0,0
5,TRUE,"03 16, 2017",ANEI6DRLR117T,B00Y2ET08I,Paul H,"I am English and now married and living in the USA and have been for many years and anything from the UK foodwise that I can get hold of from Amazon  is most welcome.

This is exactly the same product as you would buy in the UK and has not been altered for the American market. Yes, you can get malt vinegar over here but the taste is not the same - this is a stronger more robust flavor.

Is it cheap? No, it costs more than the same item sold in the UK but then it's had to cross the Atlantic! I consider it a reasonable price to pay to have a taste of home.

Chips (fries in the US) just aren't the same without real vinegar to put on them!",A Taste of Home,1489622400,,2,0,0,0,0,1,0
5,TRUE,"12 15, 2010",A22XIZ91FROQH0,B001P244GI,Don in Texas,"Hickory smoked sea salt. My daughter bought me a small bag of another brand and I liked it. I wasn't able to find it in local stores so I searched Amazon and found this. It is real good to use as a rub on steaks even if you are grilling them. If you use to much hickory smoked sea salt, it can over power the taste so I go light and use a little regular salt as well. I still use black pepper with it.",Good Stuff,1292371200,,2,0,0,0,0,-1,0
3,TRUE,"11 26, 2014",A2RG3T6DUWCFTA,B000VK3TNO,Lucas H.,"I sent this item back.  It was just too weird for me.  I purchased it on a whim, then got to googling it and reading more about it...really strange stuff.  It's kinda like Vegan junk-food, and we decided to go with beans or frozen and thawed tofu for the 'meaty' texture we wanted.  Just read up on this stuff before you throw it down the hatch.",It's kinda like Vegan junk-food,1416960000,,2,0,-1,0,0,0,0
5,TRUE,"05 23, 2018",APCOKOYMTIZYQ,B006GL6N9E,Pamela,The basket got there fast and was enjoyed,Five Stars,1527033600,,1,0,0,0,0,0,0
5,TRUE,"03 28, 2016",AZXHF85K6I026,B00I4DSK5W,aji,I've tasted many gluten free pastas. These are the best!,These are the best!,1459123200,,2,0,1,0,0,0,0
5,TRUE,"04 14, 2017",A1L7FWYE1GI3H7,B00HHYF7E6,Happy Flamingo,I love this product!!!! I hope Amazon keeps selling it. I got a large quantity and love the nice mild flavor and color. Has health properties. I will continue to order as long as this wonderful product is available. If you are like me I like to try new different teas.,My new favorite tea,1492128000,5,4,1,0,1,0,,0
5,TRUE,"05 31, 2016",A14XAKS779XVP6,B0016G1H8G,Smart Shopper,Everyone in my office ate these before I could.,"Delicious treat. Expensive, though.",1464652800,,1,0,0,0,0,0,0
1,TRUE,"03 25, 2017",A1EKBWLFZEKF0C,B004LKEU06,Krysten Allen,The box that I received that was suppose to have it said that there was minor damage and when I opened it my syrup was gone. I am so mad!,Not in the box.,1490400000,,2,-1,0,0,0,0,0
5,TRUE,"11 5, 2017",A3EXCP2IW6SWG6,B00CMVR5VC,Lisa Kitchens,"Not for me,  for my husband love Margarita of course!  I am not alcohol in my life LOL",for my husband love Margarita of course,1509840000,,1,0,0,0,0,0,1
1,TRUE,"01 13, 2016",A20ZD26MRGSUKU,B00P6W4MWO,CA Yooper Guy,"I am a believer in Xylitol.  This brand has been my mainstay for the last 5 years;  it is well-priced and available retail as well.
I tried the made-in-USA birch version and found very little difference and about 40% more expensive.  So I stayed with this old reliable.
U N T I L
this month when I found out that the xylitol used in XyloSweet is sourced from China.
Food products from CHINA ??  Are you serious ?  I'm an old China hand who has eaten stuff in places that Bourdain would shy from.  But, it wasn't processed factory stuff.  There are no standards or enforcement in China, ESPECIALLY for exports.  There are no QC inspections or tests by the US importers of xylitol.  The processed food industry in China has poisoned its own babies.  Do you think they give a hoot about US consumers ?
I tossed the remaining couple of pounds of this and ordered the US-made birch stuff.  More expensive, but there's no option if you want to avoid high risk of dietary danger.
Think about it.",Confirmed Xylitol Consumer Dumps the Chinese Stuff  - a Prudent Decision,1452643200,36,1,0,0,0,0,0,1
5,TRUE,"12 15, 2016",A167AN643FNFPH,B01A7T39WY,Christie-Jo Arquette,"My new favorite...aromatic, mellow flavor...delightful!",Five Stars,1481760000,,1,0,0,0,0,0,0
1,TRUE,"07 04, 2015",A2982HEA5KOE3K,B003OGKCDC,June Black,"i do not understand why after so many people have notified the company that most jars have cracked lids, why the company wouldn't change it's packaging. they are all cracked in the exact same way, and you can tell why. the jar is made nice and strong, the product has some weight to it and then they use a super thin cheap plastic lid. i don't understand people who receive it cracked, and they say gee i hope it doesn't leak! how about the product is now defective!  without a sealed lid during storage it can dry out, get bacteria in it, i'm sure not going to use it, and with this company refusing to correct the problem, i sure as heck won't be purchasing it again!","if it's broke, FIX IT!",1435968000,38,2,-1,-1,0,0,0,0
1,TRUE,"11 25, 2015",AD4X2XPJTTL6H,B00910LUQS,Sherry Rindt,This doesn't really thicken as well as I expected.,One Star,1448409600,,2,0,0,0,0,-1,0
5,TRUE,"11 1, 2015",A2TMA64LU33YXO,B00819SSGK,Kathie H. Bogue,pop pop pop,Five Stars,1446336000,,,,,,,,
4,TRUE,"01 17, 2017",A1YAVAMYTSPPF9,B0058RNW78,Amazon Customer,Great product! I thought I was getting an awesome deal on these but I found out they were cheaper at Walmart.,Great product! I thought I was getting an awesome ...,1484611200,,2,0,0,-1,0,0,0
1,TRUE,"03 19, 2016",A11Q5ZD9725F3F,B0096RP8IC,Eclectic Eccentric,"I thought I was ordering a package of 6 of these pouches for $13.00, but only got one.  Total rip-off.",I thought I was ordering a package of 6 of ...,1458345600,,2,0,0,-1,0,0,0
5,TRUE,"03 31, 2015",A9PJNTXNNEA5R,B004I8R8X2,louise,"will be ordering more, when I am near out",Five Stars,1427760000,,1,0,0,0,0,0,0
5,TRUE,"03 29, 2013",A31OPJLT8HP82,B000JSQKA2,melissa chacko,Good size. Have a cup or two every day. The smell is great and it tastes great too. No Complaints here.,Great taste,1364515200,,2,1,0,0,0,1,0
5,TRUE,"12 8, 2016",AI0SL2NROIJRA,B00U20IK6O,Amazon Customer,My family loves this stuff!  Tastes great.,Tastes great.,1481155200,,2,0,0,0,0,1,0
1,TRUE,"06 09, 2018",A29MARJB3WF97K,B004Y7D98A,Amazon Customer,DO NOT BUY THIS PRODUCT. It is not real vanilla. I opened it and the contents is a clear liquid and does not even smell like vanilla. This is a huge ripoff and I am trying to figure out how to get my money back. BEWARE,I opened it and the contents is a clear liquid and does not even smell like vanilla. This is a huge ripoff and I ...,1528502400,,2,0,0,0,0,-1,0
4,TRUE,"05 18, 2016",A751IS880XII5,B017WOLVQ8,john kilgus,coffee was good. would be nice if pods were better printed and different colors for various types.,coffee,1463529600,,2,-1,0,0,0,0,0
5,TRUE,"09 06, 2014",A37WX5P0Q09G1C,B0016PO12G,ROBERT D SPENCER,great product,Five Stars,1409961600,,1,0,0,0,0,0,0
5,TRUE,"06 23, 2017",A1A0QV1BIJK5S4,B001O4EKJI,Maggie Z,It has a nice flavor and reasonably priced.  Can't beat that.,Excellent and Good Price,1498176000,2,2,1,0,1,0,1,0
3,TRUE,"11 24, 2015",A2UI5NFV4NFRDM,B00M2OGS08,Ed,"Soda was flat, not sure if thats the new flavor or if they changed the recipe i don't know. Not as good as i remember it.",Not sure,1448323200,,3,0,0,0,0,0,0
5,TRUE,"11 15, 2013",A25NYK5ZOBP52,B000O62KBM,Pamys,Fresh. As good as it gets. I put the other three boxes in the freezer. I like the packaging. Very thick and will protect the unopened food.,Good and just as described. Will order again.,1384473600,,3,1,0,0,0,1,0
5,TRUE,"12 5, 2013",A7I5EYKIF6XZ1,B0012JNRKS,Michelle,It comes as described and has an awful lot of great flavor. I love this product a lot and would recommend as a snack.,Awesome!!,1386201600,,3,0,0,0,0,1,0
5,TRUE,"02 17, 2015",A3MI82IHKPWIIX,B00O1A2KO4,Travis P.,tastes so good!,Five Stars,1424131200,2,1,0,0,0,0,1,0
2,TRUE,"06 25, 2016",A1VS6EQNX3WBMC,B00ZIQ8R8I,Allen Beard,Not very tasty,Two Stars,1466812800,,1,0,0,0,0,-1,0
5,TRUE,"12 22, 2016",A24YO2JUKRH0G,B00RW0MZ6S,Brett Houston,Dese nuts were the best nuts.,Five Stars,1482364800,,1,0,0,0,0,1,0
5,TRUE,"11 18, 2015",A32LJP04I09X7,B00C2B4ORU,Evet,If you like strong black coffee this is it. It has a bold flavor that will wake you up in the morning.,Eye opener,1447804800,,2,0,0,0,0,1,0
1,TRUE,"08 22, 2015",A3NEHYJT91ZE7Z,B004U7QTA4,Patty K.,This is truly the worst flavoring I have ever tasted. I was expecting a caramel flavor. Guess that was expecting too much. Surely this isn't original Starbucks...,AWFUL!!!!!,1440201600,2,3,0,0,0,0,-1,0
3,TRUE,"08 09, 2017",A2MFRIOFY19PKJ,B00CN5447A,Deb Nelson,Very good.,Three Stars,1502236800,,1,0,0,0,0,0,0
5,TRUE,"10 29, 2016",A2F2NPON1SGDU9,B00WTW7WZS,Betty,"This Jayone snack is very, very good.  I don't feel guilty when eating 1 or 2 little rolls in the evening while watching favorite shows on tv.",very good. I don't feel guilty when eating 1 or ...,1477699200,,1,0,0,0,0,1,1
4,TRUE,"10 5, 2016",AWS3D3W11JFMV,B005C3J65A,Jennifer Jones,I like how the flavors were separated and labeled so you weren't guessing which one was which. They taste really good and very similar to the drinks.,Good flavor,1475625600,,3,1,0,0,0,1,0
5,TRUE,"05 22, 2018",A282D02MEBMMDA,B00DZGF59M,Linda J. Holland-Toll,It is perfect for what I wanted.,great product!,1526947200,,1,0,0,0,0,0,0
5,TRUE,"04 02, 2017",A2LWLQPIC8X2BA,B001EO5YQG,LKDragon,Definitely higher quality than the usual stuff we used to get. We won't be going back.,A step up,1491091200,,2,0,0,0,0,0,0
4,TRUE,"11 30, 2015",A1DPPYD5V3JKJ4,B00N7JS2EM,Cranky Old Guy,"Item arrived quickly. For the purpose I purchased it for, it was fine. The unfiltered vinegar tastes a bit differently than what I am used to. But not bad.",Good product - arrived quickly,1448841600,,2,0,0,0,0,0,0
5,TRUE,"01 02, 2015",AWI9SKXG8RSD4,B00A2DM4M2,Dawn Ferre,My son in law love it!,Five Stars,1420156800,,1,0,0,0,0,0,1
5,TRUE,"06 15, 2018",ATWC3WIN06B9A,B00WGTECUC,AngelAnn,This is the best jam ever and a fantastic buy. I highly recommend,Fabulous Buy,1529020800,,1,0,0,0,0,0,0
3,TRUE,"01 12, 2011",A1WEC4E9SPWSXZ,B00112EMVO,Rob,"I'm sorry, I simply do not see what the hype is about.  I've been a tea drinker for decades, always in pursuit of a full, deep and well-balanced cup of tea, for breakfast or mid-day; especially, for convenience, in bag form.  This particular brew I would rate just one notch (barely) above standard Lipton or Tetley tea bags.  For a large cup of tea, at least two bags are needed to impart even the slightest hint of depth.  It smells interesting enough in the box, but there simply is no depth here.  Perhaps I have been spoiled by costlier loose teas over the years, and from some authentic Sri Lankan tea bags given to me by a close Sri Lankan friend.  I will not go out of my way to purchase this particular tea again.

Am I missing something??",Weak cup of tea,1294790400,,2,0,1,0,0,1,1
5,TRUE,"07 22, 2016",A3KZNNVGT40L62,B0061WGN98,Dana Gaither,Excellent snack when you're on the go.,Snack healthy!,1469145600,,1,0,0,0,0,0,0
5,TRUE,"11 3, 2017",A1ZA0LWYGQLWOO,B009SCEX3Q,Lee Brisker,Yummy,Five Stars,1509667200,,,,,,,,
5,TRUE,"12 13, 2017",A15PUBCS4N4G60,B001H0FI0O,buckeyede06,I actually get these as a gift for my dad. He drinks stronger coffees with a little kick so he loves these. The pod itself is legit as the pressure system ensures maximum extraction. He think a normal kcup machine is too weak so he loves these.,"Great coffee with a great machine, better than kcup",1513123200,,2,0,0,0,0,1,1
3,TRUE,"12 19, 2013",A4DVZ4SJ5NXZ3,B000LKXHXQ,M. Spalmacin,"We give this oatmeal 5 stars.  If you think all oatmeal tastes like soupy instant oatmeal, then this will surprise you.  It's a hearty, chewable oatmeal, that tastes great.  We'll never make instant oatmeal again, ever.

However, the company that supplies the oatmeal needs to get some smarts when it comes to packaging goods for shipment.  We had 5 of the 12 containers smashed open because there was no cushioning material in the box.  None.  There is an airtight seal on each container of oatmeal but on 5 of them the seal was torn open.  Next time we buy foodstuffs on the internet, it won't be from these folks.  I give them 1 star for their sloppy and careless packaging.","Good Food, Careless Shipping",1387411200,,3,-1,0,0,0,0,1
